Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772826303,10,,Aggregated,2.900000,0.000000,9,12,14,15,21,75,350,350,350,350,350,41,0,9,27.97596829268292,5.297100000461796,348.06420000313665,107.0
1772826304,10,,Aggregated,2.900000,0.000000,9,11,14,15,21,75,350,350,350,350,350,44,0,9,26.691199999897268,5.297100000461796,348.06420000313665,112.0
1772826305,10,,Aggregated,3.000000,0.000000,9,10,13,14,21,75,350,350,350,350,350,48,0,9,25.22813124998417,5.297100000461796,348.06420000313665,111.79166666666667
1772826306,10,,Aggregated,3.000000,0.000000,9,10,12,14,21,75,350,350,350,350,350,49,0,9,24.873089795897723,5.297100000461796,348.06420000313665,114.38775510204081
1772826307,10,,Aggregated,3.200000,0.000000,9,10,12,14,17,75,340,350,350,350,350,52,0,9,23.8929865384377,5.297100000461796,348.06420000313665,111.92307692307692
1772826308,10,,Aggregated,3.200000,0.000000,9,9,12,13,17,75,340,350,350,350,350,56,0,9,22.747946428548207,5.297100000461796,348.06420000313665,111.53571428571429
1772826309,10,,Aggregated,2.800000,0.000000,9,9,12,13,17,75,340,350,350,350,350,59,0,9,21.99979999999938,5.297100000461796,348.06420000313665,109.0677966101695
1772826310,10,,Aggregated,2.800000,0.000000,9,9,12,12,16,22,340,350,350,350,350,62,0,9,21.42501774200824,5.297100000461796,348.06420000313665,106.83870967741936
1772826311,10,,Aggregated,2.900000,0.000000,9,9,12,12,16,22,340,350,350,350,350,64,0,9,20.993014062526072,5.297100000461796,348.06420000313665,108.21875
1772826312,10,,Aggregated,2.900000,0.000000,9,9,11,12,16,22,340,350,350,350,350,66,0,9,20.61189393944832,5.297100000461796,348.06420000313665,109.51515151515152
1772826313,10,,Aggregated,3.000000,0.000000,9,9,10,12,15,22,340,350,350,350,350,71,0,9,19.713311267635067,5.297100000461796,348.06420000313665,108.71830985915493
1772826314,10,,Aggregated,2.600000,0.000000,9,9,10,12,15,22,340,350,350,350,350,72,0,9,19.54967916673114,5.297100000461796,348.06420000313665,108.08333333333333
1772826315,10,,Aggregated,2.800000,0.000000,9,9,10,12,15,22,340,350,350,350,350,77,0,9,18.78569220788414,5.297100000461796,348.06420000313665,108.2987012987013
1772826316,10,,Aggregated,2.800000,0.000000,9,9,10,12,15,22,340,350,350,350,350,79,0,9,18.483454430449306,5.297100000461796,348.06420000313665,109.73417721518987
1772826317,10,,Aggregated,2.700000,0.000000,8,9,10,11,15,21,340,350,350,350,350,81,0,8,18.216027160554933,5.297100000461796,348.06420000313665,110.75308641975309
1772826318,10,,Aggregated,3.000000,0.000000,8,9,10,11,15,21,340,350,350,350,350,84,0,8,17.826326190559136,5.297100000461796,348.06420000313665,115.33333333333333
1772826319,10,,Aggregated,3.000000,0.000000,8,9,10,11,15,21,340,350,350,350,350,88,0,8,17.48055113648661,5.297100000461796,348.06420000313665,114.95454545454545
1772826320,10,,Aggregated,3.000000,0.000000,8,9,10,12,15,75,340,350,350,350,350,91,0,8,23.92181538476047,5.297100000461796,348.06420000313665,115.48351648351648
1772826321,10,,Aggregated,2.800000,0.000000,8,9,10,12,15,75,340,350,350,350,350,93,0,8,23.584243010914815,5.297100000461796,348.06420000313665,116.24731182795699
1772826322,10,,Aggregated,2.700000,0.000000,9,9,10,11,15,75,340,350,350,350,350,97,0,9,22.98274329917046,5.297100000461796,348.06420000313665,114.05154639175258
1772826323,10,,Aggregated,2.800000,0.000000,9,9,10,11,15,75,340,350,350,350,350,98,0,9,22.838077551197635,5.297100000461796,348.06420000313665,113.53061224489795
1772826324,10,,Aggregated,3.000000,0.000000,9,9,10,11,15,22,320,340,350,350,350,102,0,9,22.266307843286388,5.297100000461796,348.06420000313665,115.0
1772826325,10,,Aggregated,3.100000,0.000000,9,9,10,11,15,22,320,340,350,350,350,104,0,9,21.989193269396658,5.297100000461796,348.06420000313665,115.6923076923077
1772826326,10,,Aggregated,2.700000,0.000000,9,9,10,10,15,22,320,340,350,350,350,106,0,9,21.740562264312757,5.297100000461796,348.06420000313665,116.35849056603773
1772826327,10,,Aggregated,2.800000,0.000000,9,9,10,11,15,22,320,340,350,350,350,109,0,9,21.46767064233587,5.297100000461796,348.06420000313665,115.12844036697248
1772826328,10,,Aggregated,2.500000,0.000000,9,9,10,11,15,22,320,340,350,350,350,110,0,9,21.332322727407288,5.297100000461796,348.06420000313665,114.9090909090909
1772826329,10,,Aggregated,2.600000,0.000000,9,9,10,11,15,22,320,340,350,350,350,115,0,9,20.807070434871687,5.297100000461796,348.06420000313665,115.32173913043478
1772826330,10,,Aggregated,2.700000,0.000000,9,9,10,11,15,22,320,340,350,350,350,118,0,9,20.476616101759493,5.297100000461796,348.06420000313665,115.48305084745763
1772826331,10,,Aggregated,2.700000,0.000000,9,9,10,11,15,22,320,340,350,350,350,118,0,9,20.476616101759493,5.297100000461796,348.06420000313665,115.48305084745763
1772826332,10,,Aggregated,2.800000,0.000000,9,9,10,10,14,21,320,340,350,350,350,122,0,9,20.103938524638966,5.297100000461796,348.06420000313665,113.76229508196721
1772826333,10,,Aggregated,2.700000,0.000000,9,9,10,10,14,21,320,340,350,350,350,124,0,9,19.88812258068426,5.297100000461796,348.06420000313665,115.78225806451613
1772826334,10,,Aggregated,2.400000,0.000000,9,9,10,10,14,21,320,340,350,350,350,127,0,9,19.590936220520522,5.297100000461796,348.06420000313665,114.97637795275591
1772826335,10,,Aggregated,2.500000,0.000000,9,9,10,10,14,21,320,340,350,350,350,130,0,9,19.312246153920288,5.297100000461796,348.06420000313665,116.48461538461538
1772826336,10,,Aggregated,2.600000,0.000000,9,9,10,10,14,21,320,340,350,350,350,134,0,9,19.038150000067535,5.297100000461796,348.06420000313665,116.98507462686567
1772826337,10,,Aggregated,2.500000,0.000000,9,9,10,10,14,21,320,340,350,350,350,136,0,9,18.892970588293633,5.297100000461796,348.06420000313665,116.19117647058823
1772826338,10,,Aggregated,2.600000,0.000000,9,9,10,10,14,21,320,340,350,350,350,139,0,9,18.66338201444123,5.297100000461796,348.06420000313665,114.6978417266187
1772826340,10,,Aggregated,2.800000,0.000000,9,9,10,10,13,17,320,340,350,350,350,143,0,9,18.375794405646385,5.297100000461796,348.06420000313665,113.25174825174825
1772826341,10,,Aggregated,2.700000,0.000000,9,9,10,10,13,17,320,340,350,350,350,146,0,9,18.21069931511748,5.297100000461796,348.06420000313665,113.42465753424658
1772826342,10,,Aggregated,2.900000,0.000000,9,9,10,10,13,17,320,340,350,350,350,148,0,9,18.051854729787305,5.297100000461796,348.06420000313665,115.12162162162163
1772826343,10,,Aggregated,2.700000,0.000000,9,9,10,10,13,17,310,340,350,350,350,151,0,9,17.85056556296779,5.297100000461796,348.06420000313665,116.41721854304636
1772826344,10,,Aggregated,2.800000,0.000000,9,9,10,10,13,17,310,340,350,350,350,153,0,9,17.714939869358584,5.297100000461796,348.06420000313665,115.71895424836602
1772826345,10,,Aggregated,3.000000,0.000000,8,9,10,10,13,17,310,340,350,350,350,157,0,8,17.466453503269353,5.297100000461796,348.06420000313665,115.48407643312102
